ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Sport;Event;Medal;Host country
120703;Jacqueline Todten-Hein;F;18;171;64;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Athletics;Athletics Women's Javelin Throw;Silver;Allemagne de l'Ouest
120703;Jacqueline Todten-Hein;F;22;171;64;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Athletics;Athletics Women's Javelin Throw;NA;Canada
120708;Gisela Toews;F;19;NA;NA;Allemagne;GER;1960 Winter;1960;Winter;Squaw Valley;Speed Skating;Speed Skating Women's 1,500 metres;NA;États-Unis
120708;Gisela Toews;F;19;NA;NA;Allemagne;GER;1960 Winter;1960;Winter;Squaw Valley;Speed Skating;Speed Skating Women's 3,000 metres;NA;États-Unis
120816;Jeremy Toljan;M;21;182;72;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Football;Football Men's Football;Silver;Brésil
120846;Andreas Tlzer;M;24;192;131;Allemagne;GER;2004 Summer;2004;Summer;Athina;Judo;Judo Men's Heavyweight;NA;Grèce
120846;Andreas Tlzer;M;28;192;131;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Judo;Judo Men's Heavyweight;NA;Chine
120846;Andreas Tlzer;M;32;192;131;Allemagne;GER;2012 Summer;2012;Summer;London;Judo;Judo Men's Heavyweight;Bronze;Royaume-Uni
120868;Lars Tomanek;M;30;190;95;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Water Polo;Water Polo Men's Water Polo;NA;États-Unis
121061;Claudia Tonn;F;23;182;72;Allemagne;GER;2004 Summer;2004;Summer;Athina;Athletics;Athletics Women's Heptathlon;NA;Grèce
121443;Hamza Touba;M;24;170;52;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Men's Flyweight;NA;Brésil
121509;Walter Toussaint;M;30;183;80;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Volleyball;Volleyball Men's Volleyball;NA;Mexique
121601;Gregor Traber;M;23;190;80;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 110 metres Hurdles;NA;Brésil
121627;Martyna Trajdos;F;27;171;66;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Judo;Judo Women's Half-Middleweight;NA;Brésil
121708;Gnter Traub;M;24;182;77;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Speed Skating;Speed Skating Men's 500 metres;NA;Autriche
121708;Gnter Traub;M;24;182;77;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Speed Skating;Speed Skating Men's 1,500 metres;NA;Autriche
121708;Gnter Traub;M;24;182;77;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Speed Skating;Speed Skating Men's 5,000 metres;NA;Autriche
121708;Gnter Traub;M;24;182;77;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Speed Skating;Speed Skating Men's 10,000 metres;NA;Autriche
121708;Gnter Traub;M;28;182;77;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Speed Skating;Speed Skating Men's 500 metres;NA;France
121708;Gnter Traub;M;28;182;77;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Speed Skating;Speed Skating Men's 1,500 metres;NA;France
121708;Gnter Traub;M;28;182;77;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Speed Skating;Speed Skating Men's 5,000 metres;NA;France
121708;Gnter Traub;M;28;182;77;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Speed Skating;Speed Skating Men's 10,000 metres;NA;France
121709;Jrgen Traub;M;20;186;79;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Speed Skating;Speed Skating Men's 10,000 metres;NA;Autriche
121709;Jrgen Traub;M;24;186;79;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Speed Skating;Speed Skating Men's 1,500 metres;NA;France
121709;Jrgen Traub;M;24;186;79;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Speed Skating;Speed Skating Men's 5,000 metres;NA;France
121709;Jrgen Traub;M;24;186;79;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Speed Skating;Speed Skating Men's 10,000 metres;NA;France
121712;Klaus Johannes Trumer;M;28;172;69;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Hockey;Hockey Men's Hockey;NA;Mexique
121713;"Friedrich Adolf ""Fritz"" Traun";M;20;NA;NA;Allemagne;GER;1896 Summer;1896;Summer;Athina;Tennis;Tennis Men's Singles;NA;Grèce
121713;"Friedrich Adolf ""Fritz"" Traun";M;20;NA;NA;Allemagne;GER;1896 Summer;1896;Summer;Athina;Tennis;Tennis Men's Doubles;Gold;Grèce
121713;"Friedrich Adolf ""Fritz"" Traun";M;20;NA;NA;Allemagne;GER;1896 Summer;1896;Summer;Athina;Athletics;Athletics Men's 100 metres;NA;Grèce
121713;"Friedrich Adolf ""Fritz"" Traun";M;20;NA;NA;Allemagne;GER;1896 Summer;1896;Summer;Athina;Athletics;Athletics Men's 800 metres;NA;Grèce
121715;Manfred Trauten (Gebauer-);M;22;188;75;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Boxing;Boxing Men's Middleweight;NA;Union Soviétique
121716;Denis Trautmann;M;28;182;71;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Athletics;Athletics Men's 50 kilometres Walk;NA;Australie
121717;Eva Trautmann;F;26;170;56;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Modern Pentathlon;Modern Pentathlon Women's Individual;NA;Chine
121720;Mike Trautmann;M;26;185;72;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Athletics;Athletics Men's 50 kilometres Walk;NA;Australie
121721;Paul Trautmann;M;19;NA;NA;Allemagne;GER;1936 Winter;1936;Winter;Garmisch-Partenkirchen;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Allemagne
121722;Richard Trautmann;M;23;168;65;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Judo;Judo Men's Extra-Lightweight;Bronze;Espagne
121722;Richard Trautmann;M;27;168;65;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Judo;Judo Men's Extra-Lightweight;Bronze;États-Unis
121723;"Andreas ""Traudl"" Trautmann";M;21;184;78;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Football;Football Men's Football;Silver;Union Soviétique
121727;Ernst Trautwein;M;19;180;78;Allemagne;GER;1956 Winter;1956;Winter;Cortina d'Ampezzo;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Italie
121727;Ernst Trautwein;M;23;180;78;Allemagne;GER;1960 Winter;1960;Winter;Squaw Valley;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;États-Unis
121727;Ernst Trautwein;M;27;180;78;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Autriche
121728;Wolfgang Trautwein;M;23;178;78;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Shooting;Shooting Mixed Skeet;NA;États-Unis
121728;Wolfgang Trautwein;M;27;178;78;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Shooting;Shooting Mixed Skeet;NA;Corée du Sud
121786;Birgit Treiber (-Beinroth);F;16;172;66;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Women's 100 metres Backstroke;Silver;Canada
121786;Birgit Treiber (-Beinroth);F;16;172;66;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Women's 200 metres Backstroke;Silver;Canada
121786;Birgit Treiber (-Beinroth);F;16;172;66;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Women's 400 metres Individual Medley;NA;Canada
121786;Birgit Treiber (-Beinroth);F;16;172;66;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Women's 4 x 100 metres Medley Relay;Gold;Canada
121786;Birgit Treiber (-Beinroth);F;20;172;66;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Swimming;Swimming Women's 200 metres Backstroke;Bronze;Union Soviétique
121787;Traudl Treichl;F;21;172;60;Allemagne de l'Est;FRG;1972 Winter;1972;Winter;Sapporo;Alpine Skiing;Alpine Skiing Women's Downhill;NA;Japon
121787;Traudl Treichl;F;21;172;60;Allemagne de l'Est;FRG;1972 Winter;1972;Winter;Sapporo;Alpine Skiing;Alpine Skiing Women's Giant Slalom;NA;Japon
121787;Traudl Treichl;F;21;172;60;Allemagne de l'Est;FRG;1972 Winter;1972;Winter;Sapporo;Alpine Skiing;Alpine Skiing Women's Slalom;NA;Japon
121827;Hans-Helmut Trense;M;24;187;54;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Athletics;Athletics Men's Long Jump;NA;Japon
121904;Max Triebsch;M;22;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Cycling;Cycling Men's Tandem Sprint, 2,000 metres;NA;Royaume-Uni
121904;Max Triebsch;M;22;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Cycling;Cycling Men's 20 kilometres;NA;Royaume-Uni
121904;Max Triebsch;M;22;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Cycling;Cycling Men's 100 kilometres;NA;Royaume-Uni
121905;Norbert Trieloff;M;22;180;75;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Football;Football Men's Football;Silver;Union Soviétique
121906;Otto-Paul Trieloff;M;22;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Athletics;Athletics Men's 400 metres;NA;Royaume-Uni
121906;Otto-Paul Trieloff;M;22;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Athletics;Athletics Men's 1,600 metres Medley Relay;Silver;Royaume-Uni
121917;Reiner Trik;M;21;182;82;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Wrestling;Wrestling Men's Middleweight, Freestyle;NA;États-Unis
121917;Reiner Trik;M;25;182;82;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Wrestling;Wrestling Men's Middleweight, Freestyle;NA;Corée du Sud
121955;John Tripp;M;32;191;104;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Canada
121997;Christian-Alexander Trger;M;22;199;94;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Men's 100 metres Freestyle;NA;Espagne
121997;Christian-Alexander Trger;M;22;199;94;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Men's 4 x 100 metres Freestyle Relay;Bronze;Espagne
121997;Christian-Alexander Trger;M;22;199;94;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;NA;Espagne
121997;Christian-Alexander Trger;M;26;199;94;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Swimming;Swimming Men's 100 metres Freestyle;NA;États-Unis
121997;Christian-Alexander Trger;M;26;199;94;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Swimming;Swimming Men's 4 x 100 metres Freestyle Relay;Bronze;États-Unis
121997;Christian-Alexander Trger;M;26;199;94;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;Bronze;États-Unis
121997;Christian-Alexander Trger;M;30;199;94;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Swimming;Swimming Men's 100 metres Freestyle;NA;Australie
121997;Christian-Alexander Trger;M;30;199;94;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Swimming;Swimming Men's 4 x 100 metres Freestyle Relay;NA;Australie
121997;Christian-Alexander Trger;M;30;199;94;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;NA;Australie
121998;Markus Trger;M;25;184;82;Allemagne;GER;1992 Winter;1992;Winter;Albertville;Speed Skating;Speed Skating Men's 1,500 metres;NA;France
121998;Markus Trger;M;25;184;82;Allemagne;GER;1992 Winter;1992;Winter;Albertville;Speed Skating;Speed Skating Men's 5,000 metres;NA;France
121998;Markus Trger;M;25;184;82;Allemagne;GER;1992 Winter;1992;Winter;Albertville;Speed Skating;Speed Skating Men's 10,000 metres;NA;France
122030;Moritz Trompertz;M;20;180;76;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Hockey;Hockey Men's Hockey;Bronze;Brésil
122039;"Heinrich ""Henry"" Trndle";M;26;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Cycling;Cycling Men's Road Race, Individual;NA;États-Unis
122039;"Heinrich ""Henry"" Trndle";M;26;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Cycling;Cycling Men's Road Race, Team;NA;États-Unis
122051;Wolfgang Trobach;M;24;187;78;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Athletics;Athletics Men's 110 metres Hurdles;NA;Finlande
122073;Walter Trott;M;28;NA;NA;Allemagne;GER;1936 Winter;1936;Winter;Garmisch-Partenkirchen;Bobsleigh;Bobsleigh Men's Four;NA;Allemagne
122075;Wilfried Trott;M;24;179;72;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Cycling;Cycling Men's Road Race, Individual;NA;Allemagne de l'Ouest
122075;Wilfried Trott;M;27;179;72;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Cycling;Cycling Men's Road Race, Individual;NA;Canada
122118;Klaus Trummer;M;27;175;72;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Canoeing;Canoeing Men's Canadian Doubles, Slalom;NA;Allemagne de l'Ouest
122119;Michael Trummer;M;30;170;70;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Canoeing;Canoeing Men's Canadian Doubles, Slalom;NA;Espagne
122119;Michael Trummer;M;34;170;70;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Canoeing;Canoeing Men's Canadian Doubles, Slalom;NA;États-Unis
122120;Peter Trump;M;21;182;77;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Hockey;Hockey Men's Hockey;Gold;Allemagne de l'Ouest
122120;Peter Trump;M;25;182;77;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Hockey;Hockey Men's Hockey;NA;Canada
122129;"Bernhard Dieter ""Bernd"" Truntschka";M;22;180;78;Allemagne de l'Est;FRG;1988 Winter;1988;Winter;Calgary;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Canada
122129;"Bernhard Dieter ""Bernd"" Truntschka";M;26;180;78;Allemagne;GER;1992 Winter;1992;Winter;Albertville;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;France
122129;"Bernhard Dieter ""Bernd"" Truntschka";M;28;180;78;Allemagne;GER;1994 Winter;1994;Winter;Lillehammer;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Norvège
122130;"Gerhard ""Gerd"" Truntschka";M;21;174;75;Allemagne de l'Est;FRG;1980 Winter;1980;Winter;Lake Placid;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;États-Unis
122130;"Gerhard ""Gerd"" Truntschka";M;25;174;75;Allemagne de l'Est;FRG;1984 Winter;1984;Winter;Sarajevo;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Yougoslavie
122130;"Gerhard ""Gerd"" Truntschka";M;29;174;75;Allemagne de l'Est;FRG;1988 Winter;1988;Winter;Calgary;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Canada
122130;"Gerhard ""Gerd"" Truntschka";M;33;174;75;Allemagne;GER;1992 Winter;1992;Winter;Albertville;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;France
122139;Hans-Joachim Truppel;M;29;167;55;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Athletics;Athletics Men's Marathon;NA;Union Soviétique
122141;Bernd Truschinski;M;23;190;90;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Rowing;Rowing Men's Coxed Eights;NA;Allemagne de l'Ouest
122141;Bernd Truschinski;M;27;190;90;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Rowing;Rowing Men's Coxed Eights;NA;Canada
122162;Werner Trzmiel;M;22;183;74;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Athletics;Athletics Men's 110 metres Hurdles;NA;Japon
122162;Werner Trzmiel;M;26;183;74;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Athletics;Athletics Men's 110 metres Hurdles;NA;Mexique
122234;Jrgen Tschan;M;21;177;68;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Cycling;Cycling Men's Road Race, Individual;NA;Mexique
122234;Jrgen Tschan;M;21;177;68;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Cycling;Cycling Men's 100 kilometres Team Time Trial;NA;Mexique
122237;Rainer Tscharke;M;26;186;82;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Volleyball;Volleyball Men's Volleyball;NA;Mexique
122237;Rainer Tscharke;M;30;186;82;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Volleyball;Volleyball Men's Volleyball;Silver;Allemagne de l'Ouest
122238;Tim Tscharnke;M;20;182;75;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Cross Country Skiing;Cross Country Skiing Men's Sprint;NA;Canada
122238;Tim Tscharnke;M;20;182;75;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Cross Country Skiing;Cross Country Skiing Men's Team Sprint;Silver;Canada
122238;Tim Tscharnke;M;24;182;75;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Cross Country Skiing;Cross Country Skiing Men's Sprint;NA;Russie
122238;Tim Tscharnke;M;24;182;75;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Cross Country Skiing;Cross Country Skiing Men's 15 kilometres;NA;Russie
122238;Tim Tscharnke;M;24;182;75;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Cross Country Skiing;Cross Country Skiing Men's Team Sprint;NA;Russie
122239;Jrg Tscherner;M;21;185;72;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Modern Pentathlon;Modern Pentathlon Men's Individual;NA;Mexique
122239;Jrg Tscherner;M;21;185;72;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Modern Pentathlon;Modern Pentathlon Men's Team;NA;Mexique
122240;Rene Tschernitschek;M;23;179;73;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Individual All-Around;NA;Australie
122240;Rene Tschernitschek;M;23;179;73;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Team All-Around;NA;Australie
122240;Rene Tschernitschek;M;23;179;73;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Floor Exercise;NA;Australie
122240;Rene Tschernitschek;M;23;179;73;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Horse Vault;NA;Australie
122240;Rene Tschernitschek;M;23;179;73;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Australie
122240;Rene Tschernitschek;M;23;179;73;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Rings;NA;Australie
122241;Cathleen Tschirch;F;29;167;54;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Athletics;Athletics Women's 4 x 100 metres Relay;NA;Chine
122476;Maja Tucholke;F;25;183;75;Allemagne;GER;2004 Summer;2004;Summer;Athina;Rowing;Rowing Women's Coxed Eights;NA;Grèce
122477;Claus Tuchscherer;M;21;171;69;Allemagne de l'Ouest;GDR;1976 Winter;1976;Winter;Innsbruck;Nordic Combined;Nordic Combined Men's Individual;NA;Autriche
122574;Horst Tller;M;25;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Cycling;Cycling Men's Road Race, Individual;NA;Australie
122574;Horst Tller;M;25;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Cycling;Cycling Men's Road Race, Team;Bronze;Australie
122576;Karin Tlling;F;17;173;61;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Swimming;Swimming Women's 200 metres Freestyle;NA;Allemagne de l'Ouest
122576;Karin Tlling;F;17;173;61;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Swimming;Swimming Women's 400 metres Freestyle;NA;Allemagne de l'Ouest
122576;Karin Tlling;F;17;173;61;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Swimming;Swimming Women's 800 metres Freestyle;NA;Allemagne de l'Ouest
122606;Bodo Tmmler;M;24;188;72;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Athletics;Athletics Men's 1,500 metres;Bronze;Mexique
122606;Bodo Tmmler;M;28;188;72;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Athletics;Athletics Men's 1,500 metres;NA;Allemagne de l'Ouest
122618;Levent Tuncat;M;20;173;61;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Taekwondo;Taekwondo Men's Flyweight;NA;Chine
122812;Bertram Trpe;M;20;187;78;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Swimming;Swimming Men's 200 metres Individual Medley;NA;Allemagne de l'Ouest
122812;Bertram Trpe;M;20;187;78;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Swimming;Swimming Men's 400 metres Individual Medley;NA;Allemagne de l'Ouest
122857;Ulf Ttken;M;29;196;86;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Volleyball;Volleyball Men's Volleyball;NA;Allemagne de l'Ouest
122860;Herbert Tutsch;M;25;160;52;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Wrestling;Wrestling Men's Flyweight, Freestyle;NA;Corée du Sud
122917;Gnter Twiesselmann;M;26;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Rowing;Rowing Men's Coxed Fours;NA;Finlande
122923;Michael Twittmann;M;23;185;86;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Men's Coxless Pairs;NA;Corée du Sud
122966;Daniel Jaroslav Karel Tyrkas;M;26;185;82;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Snowboarding;Snowboarding Men's Halfpipe;NA;États-Unis
123018;Kerstin Tzscherlich;F;22;179;71;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Volleyball;Volleyball Women's Volleyball;NA;Australie
123018;Kerstin Tzscherlich;F;26;179;71;Allemagne;GER;2004 Summer;2004;Summer;Athina;Volleyball;Volleyball Women's Volleyball;NA;Grèce
123035;Kerstin Ubben;F;23;165;59;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Badminton;Badminton Women's Singles;NA;Espagne
123035;Kerstin Ubben;F;23;165;59;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Badminton;Badminton Women's Doubles;NA;Espagne
123035;Kerstin Ubben;F;27;165;59;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Badminton;Badminton Women's Doubles;NA;États-Unis
123083;Ernst Udet;M;40;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Art Competitions;Art Competitions Mixed Literature, Unknown Event;NA;Allemagne
123108;Wilhelm Uebler;M;29;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Athletics;Athletics Men's Shot Put;NA;Pays-Bas
123119;Paul Uellendahl;M;32;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Water Polo;Water Polo Men's Water Polo;NA;Finlande
123144;Ludwig Uettwiller;M;21;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Athletics;Athletics Men's Standing High Jump;NA;Royaume-Uni
123144;Ludwig Uettwiller;M;21;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Athletics;Athletics Men's Long Jump;NA;Royaume-Uni
123144;Ludwig Uettwiller;M;21;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Athletics;Athletics Men's Discus Throw;NA;Royaume-Uni
123144;Ludwig Uettwiller;M;21;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Athletics;Athletics Men's Hammer Throw;NA;Royaume-Uni
123144;Ludwig Uettwiller;M;21;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Athletics;Athletics Men's Javelin Throw, Freestyle;NA;Royaume-Uni
123161;Camillo Ugi;M;27;NA;NA;Allemagne;GER;1912 Summer;1912;Summer;Stockholm;Football;Football Men's Football;NA;Suède
123172;Friedrich Conrad Uhl;M;25;NA;NA;Allemagne;GER;1908 Summer;1908;Summer;London;Hockey;Hockey Men's Hockey;NA;Royaume-Uni
123176;Heinrich Karl Uhle;M;24;NA;NA;Allemagne;GER;1912 Summer;1912;Summer;Stockholm;Football;Football Men's Football;NA;Suède
123177;Detlef Hugo Otto Uhlemann;M;26;173;60;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Athletics;Athletics Men's 5,000 metres;NA;Canada
123177;Detlef Hugo Otto Uhlemann;M;26;173;60;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Athletics;Athletics Men's 10,000 metres;NA;Canada
